Date,Sender,Message
2024-12-02 04:09:29+00:00,-1001191350817,"ONe More Option buying 

+Equity Pick Soon"
2024-12-02 04:07:12+00:00,-1001191350817,"TO JOIN PRIME GROUP, PING @SG005"
2024-12-02 03:52:03+00:00,-1001191350817,"PUSHPA -2

ON 5TH DECEMBER"
2024-12-02 03:52:01+00:00,-1001191350817,"OPTION BUYING 

PVR 1600CE

CMP 40

SUPPORT 30

EXPECTED 50-60


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-12-02 01:54:14+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-12-01 17:18:49+00:00,-1001191350817,"GDP Growth Rate: 5.4% 📉

GST collection growth: 8.5%↗️

Inflation: 6.1%"
2024-12-01 17:08:09+00:00,-1001191350817,"Let’s MEET TOMORROW MORNING 🤝🤝

Be READY 

AND TO JOIN PRIME GROUP, PING @SG005✔️"
2024-11-29 12:01:45+00:00,-1001191350817,"Stock Gainers (SEBI REGISTERED)
⭐️Live Analysis of 29th NOV

1. OPTION ANALYSIS

DIVIS LAB 6200CE 175 TO 187


2. STOCK FUTURE & EQUITY CASH ANALYSIS

BBOX 600 TO 620🔥
SKIPPER LTD 570 TO 578





Note: Those who are tracking our Live Analysis please read our disclaimer.

Focus On the Right Analysis

   FOR PRIME  MEMBERSHIP
           PING @SG005✔️"
2024-11-29 08:39:18+00:00,-1001191350817,"Equity 

BBOX

600 TO 620

DONE"
2024-11-29 08:24:43+00:00,-1001191350817,"Equity Pick 

Skipper Ltd

AT 570+

Support 560
Expected 590-620


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-29 08:16:28+00:00,-1001191350817,Bhartiairtel
2024-11-29 07:50:49+00:00,-1001191350817,"BTW, TO JOIN PRIME GROUP, PING
@SG005 ✔️✔️"
2024-11-29 07:50:23+00:00,-1001191350817,"EXCELLENT CHART
STRUCTURE 

DIVIS LAB 

CLOSING ABOVE  6220-6240

Can expect 6500+"
2024-11-29 07:48:31+00:00,-1001191350817,"STOCK OPTION 

DIVIS LAB 6200CE

CMP 175

SUPPORT 125

EXPECTED 225-275


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-29 07:48:04+00:00,-1001191350817,STOCK OPTION SOON
2024-11-29 07:16:57+00:00,-1001191350817,"THE PRIME TRADERS HAVE A DIFFERENT LEVEL OF DEDICATION ❤️

CONGRATULATIONS ON YOUR FIRST DAY 👏👏👏👏"
2024-11-29 06:38:28+00:00,-1001191350817,Sbin breakout above 852
2024-11-29 06:13:22+00:00,-1001191350817,"TO JOIN PRIME GROUP, PING @SG005 ✔️✔️"
2024-11-29 06:13:00+00:00,-1001191350817,"THE DECEMBER SERIES IS ON 🎯

🧿🧿🧿

💚"
2024-11-29 04:17:26+00:00,-1001191350817,"CDSL

DAILY CHART"
2024-11-29 04:16:54+00:00,-1001191350817,CDSL
2024-11-29 03:52:47+00:00,-1001191350817,"Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-29 03:50:07+00:00,-1001191350817,"Equity Pick 

BBOX

CMP 600-602

SUPPORT 580

EXPECTED VIEW 620-640"
2024-11-29 03:33:01+00:00,-1001191350817,"ACME SOLAR 

IPO BASE BREAKOUT"
2024-11-29 01:03:35+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-28 15:30:01+00:00,-1001191350817,"STRIDES PHARMA 

CMP 1595
support 1350"
2024-11-28 15:28:47+00:00,-1001191350817,"PVR Inox 
CMP 1519

Support 1435"
2024-11-28 11:48:23+00:00,-1001191350817,"Stock Gainers (SEBI REGISTERED)
⭐️Live Analysis of 28th NOV

  
1. STOCK FUTURE & EQUITY CASH ANALYSIS

PAYTM 942 TO 948
BLISSGVK PHARMA 161 TO 164




Note: Those who are tracking our Live Analysis please read our disclaimer.

Focus On the Right Analysis

   FOR PRIME  MEMBERSHIP
           PING @SG005✔️"
2024-11-28 09:46:14+00:00,-1001191350817,"Following instructions is crucial.

In the PRIME Group, both Stop Loss (SL) and Target are provided. 

Adhering to the Stop Loss is essential! Never hold beyond the Stop Loss.

Similarly, the Target is also important; exiting too early can hinder long-term success.

For any trade, the outcome can be either the Stop Loss or the Target. Discipline is important ✔️

NOTE: Do not enter the stock market thinking it is a shortcut to guaranteed profit. 🔠
#Transparent"
2024-11-28 07:18:21+00:00,-1001191350817,"LOOKING FORWARD TO BUILD SUCH LONG TERM ASSOCIATION WITH YOU ALL🤝💚💚

WE WELCOME YOU ALL TO PRIME GROUP

TO JOIN PRIME GROUP and Know more about the process, PING NOW @SG005✔️"
2024-11-28 06:37:47+00:00,-1001191350817,"The sudden decline in the Nifty index today was in line with the performance of major Asian markets, which saw drops of up to 1.5% across Taiwan, Hong Kong, China, and Korea. This downward trend followed an overnight decrease in US stocks.

Nifty Today
High : 24,345
Current : 24,061
Low: 24,037"
2024-11-28 06:27:27+00:00,-1001191350817,"BLISS GVK PHARMA 

WEEKLY CHART 

WITH DECENT BREAKOUT WITH VOLUMES"
2024-11-28 06:26:12+00:00,-1001191350817,"Equity Pick 

Bliss GVK Pharma 

CMP 161-162

SL 150

Expected 175-185


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-28 05:59:22+00:00,-1001191350817,"Bullish On 

PVR"
2024-11-28 05:57:58+00:00,-1001191350817,"Paytm 

Above 1000
Looks promising"
2024-11-28 05:57:09+00:00,-1001191350817,"Equity Pick 

Paytm 

CMP 942

Support 905

Expected 1000-1050


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-28 05:11:57+00:00,-1001191350817,"To JOIN PRIME GROUP, PING @SG005 ✔️"
2024-11-28 05:09:30+00:00,-1001191350817,"This RULE APPLIES FOR ALL TRADERS AND NOT JUST FOR OUR PRIME MEMBERS

ALWAYS DEFINE YOUR DAILY GOAL💰

AND ONCE THAT IS ACHIEVED 🎯

AVOID OVER TRADING 
SPECIALLY IF YOU ARE INTO DERIVATIVES ↗️"
2024-11-28 04:48:07+00:00,-1001191350817,Astral breakout 🔥
2024-11-28 01:11:11+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-27 14:02:49+00:00,-1001191350817,"SAGILITY INDIA LTD

TODAY 
IPO BASE BREAKOUT"
2024-11-27 12:33:27+00:00,-1001191350817,"Stock Gainers (SEBI REGISTERED)
⭐️Live Analysis of 27th NOV

  
1. STOCK FUTURE & EQUITY CASH ANALYSIS

 KRONOX LAB  183 TO 193🔥
NETWEBTECH 2950 TO 3000🔥
NIIT LTD 204 TO 225🔥
ECLERX SERVICES LTD 3480 TO 3462




Note: Those who are tracking our Live Analysis please read our disclaimer.

Focus On the Right Analysis

   FOR PRIME  MEMBERSHIP
           PING @SG005✔️"
2024-11-27 12:23:47+00:00,-1001191350817,THAT IS WHAT OUR SUPER TRADERS LOOK LIKE 💚💚💚
2024-11-27 12:05:57+00:00,-1001191350817,"FOR 

PRIME MEMBERSHIP 

CAN PING @SG005"
2024-11-27 12:05:11+00:00,-1001191350817,Equity
2024-11-27 12:04:32+00:00,-1001191350817,
2024-11-27 09:27:39+00:00,-1001191350817,"HAVELL 

break out🔥🚀"
2024-11-27 09:18:37+00:00,-1001191350817,"ADANI GROUP 

TOWARDS DAY HIGH 🔥"
2024-11-27 08:44:57+00:00,-1001191350817,"FULLY SATISFIED 😊 

WHAT ELse One Need ❤️❤️"
2024-11-27 07:59:37+00:00,-1001191350817,"Good Profit till Now 

Prime Members 

Adani Groups 🔥"
2024-11-27 06:41:29+00:00,-1001191350817,"Adanient breakout only above

2800

else it's in no trade zone"
2024-11-27 05:38:23+00:00,-1001191350817,"NAHAR CAPITAL 

PERFECT CHART"
2024-11-27 05:33:10+00:00,-1001191350817,Perfect Breakout
2024-11-27 05:32:55+00:00,-1001191350817,"Equity Pick View 

ECLERX SERVICES LTD

CMP 3480

Support day Low 3360

Expected 3600-3750


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-27 05:30:02+00:00,-1001191350817,PING @SG005 To Join PRIME ↗️⭐
2024-11-27 05:27:01+00:00,-1001191350817,"If you have members who are with you for past 3+ years
It gives us confidence, their is something we are doing right ✔️✔️

Cheers to more such 3-5-10 years of our association❤️"
2024-11-27 04:38:24+00:00,-1001191350817,"Yesterday Pick 

NIIT LTD 

204 TO 225 🔥 

HOPE ALL ENJOYED 🔥"
2024-11-27 04:37:50+00:00,-1001191350817,3000 🔥
2024-11-27 04:35:15+00:00,-1001191350817,"EQUITY PICK 

NETWEB TECH 


CMP 2950-2960

SUPPORT 2830

EXPECTED VIEW 3100-3200


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-27 04:32:45+00:00,-1001191350817,"NETWEB TECH 

CHART LOOKING GOOD 

GOOD CONFIRMATION ABOVE 2920-2930


STUDY THIS"
2024-11-27 04:31:31+00:00,-1001191350817,"NETWEB TECH 

STUDY"
2024-11-27 04:23:51+00:00,-1001191350817,"To JOIN PRIME GROUP, PING @SG005 ✔️"
2024-11-27 04:23:25+00:00,-1001191350817,"LONG ASSOCIATIONS ARE NOT BUILD IN A DAY
IT REQUIRES TRUST AND CONFIDENCE 

Looking Forward to more

THE MORNING ⭐️❣️"
2024-11-27 04:08:28+00:00,-1001191350817,193 🔥
2024-11-27 01:57:29+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-26 11:30:56+00:00,-1001191350817,"Stock Gainers (SEBI REGISTERED)
⭐️Live Analysis of 26th NOV


1. STOCK FUTURE & EQUITY CASH ANALYSIS

NIIT LTD 202  TO 218🔥 
KRONOX LAB 183 TO 188





Note: Those who are tracking our Live Analysis please read our disclaimer.

Focus On the Right Analysis

   FOR PRIME  MEMBERSHIP
           PING @SG005✔️"
2024-11-26 09:58:34+00:00,-1001191350817,"Towards 

Good Closing"
2024-11-26 09:56:45+00:00,-1001191350817,KRONOX LAB
2024-11-26 09:56:29+00:00,-1001191350817,"BTST

EQUITY PICK 

KRONOX LAB

CMP 183
SUPPORT 147

EXPECTED 220-240"
2024-11-26 08:22:16+00:00,-1001191350817,"Equity Pick 

NIIT LTD 

202 TO 215

VIEW ACHIEVED"
2024-11-26 07:34:44+00:00,-1001191350817,"Equity Pick 

NIIT LTD 

🔥 🔥 

204 to 209 🔥🔥 

Good move expected above 210"
2024-11-26 05:08:56+00:00,-1001191350817,"National Aluminium 


Standing strong 

🔥"
2024-11-26 04:44:59+00:00,-1001191350817,"NIIT LTD 

ONE MORE ATTEMPT 

LET'S SEE 

RESISTANCE 207-208

ABOVE 208

GOOD MOVE EXPECTED"
2024-11-26 04:43:49+00:00,-1001191350817,"EQUITY PICK 

NIIT LTD 

CMP 202-204

SUPPORT 195

EXPECTED 215-225


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-26 04:43:22+00:00,-1001191350817,"ONE GOOD

EQUITY PICK SOON"
2024-11-26 04:21:12+00:00,-1001191350817,MAZDOCK BREAKOUT
2024-11-26 03:34:12+00:00,-1001191350817,"HDFC BANK 

FINALLY 

OPENING ABOVE 1800+"
2024-11-26 03:22:02+00:00,-1001191350817,Stay tuned for Live Levels/Analysis
2024-11-26 02:09:31+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-25 16:09:00+00:00,-1001191350817,"SOME OLD GOLD⭐️
 
TWO YEARS OF ASSOCIATION AND MORE TO COME ..."
2024-11-25 12:06:54+00:00,-1001191350817,"💚💚💚💚

A true friend not only wants to succeed in life but also wants his friends to succeed too.🤝🤝


CHEERS TO YOUR FRIENDSHIP❤️💎"
2024-11-25 11:47:56+00:00,-1001191350817,"Stock Gainers (SEBI REGISTERED)
⭐️Live Analysis of 25th NOV

1. OPTION ANALYSIS

NIFTY 24000CE 260 TO 340🔥


2. STOCK FUTURE & EQUITY CASH ANALYSIS

VIMTA LAB  806  TO 895🔥 
DEV IT  167 TO 182🔥
BSE 4930 TO 4850➖





Note: Those who are tracking our Live Analysis please read our disclaimer.

Focus On the Right Analysis

   FOR PRIME  MEMBERSHIP
           PING @SG005✔️"
2024-11-25 09:08:30+00:00,-1001191350817,"Nifty 
24000CE

260 to 300

🔥 

✅ 

Trail 260"
2024-11-25 08:39:47+00:00,-1001191350817,290 🔥
2024-11-25 08:37:54+00:00,-1001191350817,"A MESSAGE SENT FROM A TRADER TO ANOTHER ❣️💌

Trust on your Gut/Analysis/fundamentals
Understand stand the Risk

🤝"
2024-11-25 08:33:48+00:00,-1001191350817,280 🔥
2024-11-25 08:15:57+00:00,-1001191350817,"OPTION BUYING VIEW 

NIFTY 24000CE

CMP 260-265

SUPPORT 225

EXPECTED VIEW 300-330

NOVEMBER 



Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-25 08:01:35+00:00,-1001191350817,"EQUITY PICK 

BSE

CMP 4930

Support 4850

Expected 5000-5100+


BTST
VIEW 


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-25 07:40:29+00:00,-1001191350817,"STUDY 

 BSE

DAILY CHART"
2024-11-25 07:16:55+00:00,-1001191350817,"VIMTA LAB 
806 TO 865 🔥 

DEV IT TECHNOLOGY 
168 to 182 🔥 

Hope all enjoyed"
2024-11-25 07:15:48+00:00,-1001191350817,"For PRiME Membership 

Reach us @SG005 ✔️✔️"
2024-11-25 07:14:26+00:00,-1001191350817,"Dev IT 

🔥 

168 to 182 🔥 
✅"
2024-11-25 06:44:19+00:00,-1001191350817,CHART Formed Good setup
2024-11-25 06:44:11+00:00,-1001191350817,DEV IT TECHNOLOGY
2024-11-25 06:42:41+00:00,-1001191350817,"EQUITY PICK 

DEV IT

CMP 167

SUPPORT 160

EXPECTED 180-190


ABOVE 175-180

DECENT BREAKOUT POSSIBLE


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-25 05:39:48+00:00,-1001191350817,"AFCON INFRASTRUCTURE 

ONE MORE ATTEMPT FOR IPO BASE BREAKOUT"
2024-11-25 05:36:41+00:00,-1001191350817,"Equity Pick 

VIMTA LAB 

806 to 850

View achieved 

✅"
2024-11-25 05:20:08+00:00,-1001191350817,"Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-25 05:15:25+00:00,-1001191350817,"Equity Pick 

VIMTA LAB

CMP 806

Support 775

Expected 840-860"
2024-11-25 04:19:34+00:00,-1001191350817,"PROCESS TO GET YOUR PRIME MEMBERSHIP 

STEP 1: PING @SG005

❤️"
2024-11-25 04:17:55+00:00,-1001191350817,"PEACE OF MIND IS IMPORTANT 

MINDSET PLAYS THE MAJOR ROLE

CONGRATULATIONS MATE FOR YOUR DAILY TARGET 👏👏👏

DONE FOR THE DAY, IN JUST 20 MINUTES 👏👏👏❤️❤️"
2024-11-25 03:44:02+00:00,-1001191350817,"As expected ❣️Our Silver Lining

         Let’s Start the Day✔️

          Are YOU READY?"
2024-11-25 03:36:34+00:00,-1001191350817,Big gap up opening
2024-11-25 02:19:14+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-24 07:20:10+00:00,-1001191350817,"The ruling Mahayuti secured a landslide victory 

🔵A Silver Lining out of the War/FII selling negative news in the market

Let’s Meet Tomorrow with some recommendation stocks in PRIME ❤️

To JOIN PRIME, PING @SG005 ✔️

Note: Renew your subscription today to avoid the Monday morning market rush."
2024-11-22 07:45:27+00:00,-1001191350817,"ADANI PORT 

LOOK GOOD PUT SIDE"
2024-11-22 07:37:08+00:00,-1001191350817,"STUDY 
NIFTY 24000PE

FOR LAST 2 HRS 

CMP 360"
2024-11-22 04:27:16+00:00,-1001191350817,"TO JOIN PRIME GROUP, PING @SG005 ✔️"
2024-11-22 04:26:14+00:00,-1001191350817,"If the market does not provide a good start, you should create opportunities by identifying potential PE. 

Also, the Adani group is in the news again, which we cannot overlook.✔️"
2024-11-22 02:43:10+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-21 11:23:17+00:00,-1001191350817,Good day For Option Buyers
2024-11-21 11:14:56+00:00,-1001191350817,"Stock Gainers (SEBI REGISTERED)
⭐️Live Analysis of 21th NOV

1. OPTION ANALYSIS

DIXONTECH  1500CE 340 TO 450🔥


2. STOCK FUTURE & EQUITY CASH ANALYSIS

AMBERENT 6280 TO 6500🔥 
MASTEK LTD 3187 TO 3217





Note: Those who are tracking our Live Analysis please read our disclaimer.

Focus On the Right Analysis

   FOR PRIME  MEMBERSHIP
           PING @SG005✔️"
2024-11-21 08:29:51+00:00,-1001191350817,"OLD PICK 

CEINS TECH 

TODAY MADE LOW 1315

NOW BACK TO ATH

1420 🔥🔥 

QUALITY STOCK GIVEN GOOD OPPORTUNITY TODAY"
2024-11-21 08:22:38+00:00,-1001191350817,"THIS CONVERSATION REMINDS ME OF A SONG

🩸DIL HAI KI MAANTA NAHI 😂

Jokes Apart: Restrain from Over-Trading Overall ❤️

Congratulations On acheiving daily target ✔️✔️👏👏👏"
2024-11-21 07:51:31+00:00,-1001191350817,MASTEK LTD
2024-11-21 07:51:26+00:00,-1001191350817,CHART Look Promising
2024-11-21 07:51:21+00:00,-1001191350817,"EQUITY VIEW 

MASTEK LTD

CMP 3187

Support 2965

Expected 3400-3600+


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-21 07:05:53+00:00,-1001191350817,"Dixon Technology 
15000CE

340 to 450 🔥 

View achieved"
2024-11-21 05:54:31+00:00,-1001191350817,"TO JOIN PRIME GROUP, PING @SG005 ✔️"
2024-11-21 05:53:29+00:00,-1001191350817,"AS WE SAY:

✔️MARKET VOLATILITY IS TEMPORARY 
THE KNOWLEDGE AND ANALYSIS IS PERMANENT ✅✅

Note: Market holds risk! Nothing is sure shot 
So Beware of anyone who claims to be perfect.
TRADE SAFE🤝"
2024-11-21 05:47:11+00:00,-1001191350817,Koi Shaq??
2024-11-21 05:29:18+00:00,-1001191350817,"One More

National Aluminium 
240CE

8.4 to 12 🔥 

✅ DONE"
2024-11-21 05:20:51+00:00,-1001191350817,DONE AND DUSTED ✔️
2024-11-21 05:20:33+00:00,-1001191350817,"NEWS: Gautam Adani charged in US bribery scheme 

IMPACT: Shares 20% Down

Trader: GO WITH PE AND FIND OPPORTUNITY OUT OF IT IN INTRADAY🤝

👇"
2024-11-21 05:17:06+00:00,-1001191350817,"Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-21 05:16:33+00:00,-1001191350817,"OPTION BUYING VIEW 

DIXON TECH

15000CE

CMP 340+

SUPPORT 240

EXPECTED VIEW 340-440


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-21 05:06:00+00:00,-1001191350817,"For Option SELLERS 

Adani Ent 2300PE

190 to 165 🔥"
2024-11-21 05:05:18+00:00,-1001191350817,"REC 470CE

16 TO 21 🔥 

CALL OPTION IN HIGHLY NEGATIVE MARKET"
2024-11-21 04:58:30+00:00,-1001191350817,"IND HOTEL FUT 

✅"
2024-11-21 04:28:39+00:00,-1001191350817,PING @SG005 To JOIN PRiME ✔️✔️
2024-11-21 04:26:49+00:00,-1001191350817,"GLAD TO INTERACT WITH OLD ASSOCIATED MEMBERS 

THE CHAT REMINDS OF THE LONG JOURNEY WE HAVE COVERED AND MANY MORE YEARS TO COME ..❤️❤️❤️

Wish You All The Success Mate
Trade Safe 🤝🤝"
2024-11-21 04:22:21+00:00,-1001191350817,"Strength 

In highly Negative Market 

Siyaram RECYCLING"
2024-11-21 04:20:09+00:00,-1001191350817,"Equity Pick 

Amber Ent 

6280 to 6500 🔥 

✅"
2024-11-21 03:25:41+00:00,-1001191350817,"GIFT NIFTY WAS 200 points Up

Now -5 points"
2024-11-21 02:33:07+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-20 14:38:10+00:00,-1001191350817,"THE BREAK IS OVER

LETS RESUME OUR TRADING FROM TOMORROW🤝

PING @SG005 for PRIME GROUP ACCESS ✔️"
2024-11-20 03:58:34+00:00,-1001191350817,"If you're from Maharashtra, don't forget to cast your vote today in the Maharashtra Assembly Election! Your vote matters. 🗳"
2024-11-20 03:14:02+00:00,-1001191350817,"Stock Posted Excellent Earnings with Good margin expansion QoQ and YoY


ALPEX SOLAR 
EFCI
VIVIANA Power
Orient Technology 
Premier Energies 
INA
CEINS TECH 
GARWARE TECH FIBER 
Josth Engineering 
SALZER ELECT 
OAL
Oriana
NPST
Macfos
Tejas Networks
NETWEB 
Transformers & Rectifiers
Indotech Transformers
Cellecor Gadgets
PNGS Gargi
Balu Forge
Tembo Global
Ganesha Eco 
ECO Recycling 
Urban Enviro
BSE 
Central Depository
MCX 
KPGEL
POCL"
2024-11-20 02:46:06+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-19 12:07:31+00:00,-1001191350817,Feedback 🤝
2024-11-19 11:33:40+00:00,-1001191350817,"Stock Gainers (SEBI REGISTERED)
⭐️Live Analysis of 19th NOV

1. OPTION ANALYSIS

PFC 450CE 20 TO 30🔥


2. STOCK FUTURE & EQUITY CASH ANALYSIS

NIIT LTD 191 TO 197
AMBERENT 6280 TO 6430🔥 





Note: Those who are tracking our Live Analysis please read our disclaimer.

Focus On the Right Analysis

   FOR PRIME  MEMBERSHIP
           PING @SG005✔️"
2024-11-19 09:55:43+00:00,-1001191350817,Sudden fall
2024-11-19 07:51:53+00:00,-1001191350817,"NETWEB TECH 

CHART LOOKS PROMISING 

STUDY THIS"
2024-11-19 07:03:26+00:00,-1001191350817,Titan
2024-11-19 07:02:32+00:00,-1001191350817,"On SPECIAL REQUEST

LOVED YOUR FEEDBACK PATEL JI💎❤️"
2024-11-19 06:58:17+00:00,-1001191350817,6430 🔥
2024-11-19 06:58:12+00:00,-1001191350817,AMBER ENT 🔥🔥
