Date,Sender,Message
2024-11-26 03:01:35+00:00,-1001797363099,"FII&DII DATA:- 22-11-2024

FII SELL NET 👉 9947.55 Cr.🔻

DII BUY NET 👉 6907.97 Cr. ☘"
2024-11-26 02:24:12+00:00,-1001797363099,"GOOD MORNING TRADERS ❤️ 

HAVE A PROFITABLE DAY 😊"
2024-11-25 07:53:53+00:00,-1001797363099,"Jackpot Done 🤩🤩🤩

❤️  BANKNIFTY 51900 CE❤️

FROM 350 TO 420++++

TOTAL 70 POINTS RUNNING 🚀 🚀 🚀"
2024-11-25 07:50:48+00:00,-1001797363099,420🤑🤑🤑
2024-11-25 07:50:43+00:00,-1001797363099,410🤑🤑🤑
2024-11-25 07:50:38+00:00,-1001797363099,400🤑🤑🤑
2024-11-25 07:50:33+00:00,-1001797363099,390🤑🤑🤑
2024-11-25 07:50:28+00:00,-1001797363099,380🤑🤑🤑
2024-11-25 07:50:20+00:00,-1001797363099,370🤑🤑🤑
2024-11-25 07:50:15+00:00,-1001797363099,365🤑🤑🤑
2024-11-25 07:50:11+00:00,-1001797363099,360🤑🤑🤑
2024-11-25 07:50:07+00:00,-1001797363099,355🤑🤑🤑
2024-11-25 07:49:57+00:00,-1001797363099,"ONE MORE LEVEL DONE  IN OUR NEW VIP PREMIUM GROUP 🤑 🤑 🤑

🤩 NIFTY 51900 CE 🤩



AUR KITNA KHUD SE MONEY WEST KAROGE 

JACKPOT LEVEL IN PREMIUM GROUP"
2024-11-25 06:56:03+00:00,-1001797363099,"Jackpot Done 🤩🤩🤩

❤️  NIFTY 24250 CE❤️

FROM 165 TO 185++++

TOTAL 20 POINT 🚀 🚀 🚀 

8000/- PROFIT PER 8 LOT"
2024-11-25 06:55:16+00:00,-1001797363099,185🤑🤑🤑
2024-11-25 06:55:01+00:00,-1001797363099,183🤑🤑🤑
2024-11-25 06:54:45+00:00,-1001797363099,181🤑🤑🤑
2024-11-25 06:54:38+00:00,-1001797363099,179🤑🤑🤑
2024-11-25 06:54:29+00:00,-1001797363099,177🤑🤑🤑
2024-11-25 06:54:17+00:00,-1001797363099,175🤑🤑🤑
2024-11-25 06:54:09+00:00,-1001797363099,173🤑🤑🤑
2024-11-25 06:54:03+00:00,-1001797363099,171🤑🤑🤑
2024-11-25 06:53:58+00:00,-1001797363099,169🤑🤑🤑
2024-11-25 06:53:46+00:00,-1001797363099,167🤑🤑🤑
2024-11-25 06:53:40+00:00,-1001797363099,"ONE MORE LEVEL DONE  IN OUR NEW VIP PREMIUM GROUP 🤑 🤑 🤑

🤩 NIFTY 24250 CE 🤩



AUR KITNA KHUD SE MONEY WEST KAROGE 

JACKPOT LEVEL IN PREMIUM GROUP"
2024-11-25 06:18:18+00:00,-1001797363099,460🤑🤑🤑
2024-11-25 06:18:11+00:00,-1001797363099,455🤑🤑🤑
2024-11-25 06:17:54+00:00,-1001797363099,"400 ₹ to 450 ₹ 🎯📊

OUR FIRST TARGET DONE🚀🎯"
2024-11-25 06:06:58+00:00,-1001797363099,450🤑🤑🤑
2024-11-25 06:06:49+00:00,-1001797363099,445🤑🤑🤑
2024-11-25 06:06:30+00:00,-1001797363099,440🤑🤑🤑
2024-11-25 06:06:22+00:00,-1001797363099,435🤑🤑🤑
2024-11-25 06:04:46+00:00,-1001797363099,430🤑🤑🤑
2024-11-25 06:04:39+00:00,-1001797363099,425🤑🤑🤑
2024-11-25 06:04:28+00:00,-1001797363099,420🤑🤑🤑
2024-11-25 06:04:22+00:00,-1001797363099,415🤑🤑🤑
2024-11-25 06:04:10+00:00,-1001797363099,410🤑🤑🤑
2024-11-25 06:04:06+00:00,-1001797363099,405🤑🤑🤑
2024-11-25 05:59:34+00:00,-1001797363099,"BANKNIFTY 52400 PE 
 
BUY ABOVE : 400
 
TARGET :   450-500-550+++"
2024-11-25 04:08:58+00:00,-1001797363099,"🟢NEXT JACKPOT CALL START HONE WALI

🟢JOIN OUR PREMIUM GROUP

🟢MANY PEOPLE HAVE PROFITABLE 

🟢AAP BHI PREMIUM GROUP JOIN KARE AUR BREAKFAST TIME PAR PROFIT KARE...🚀🚀🚀

🟢JOIN NOW"
2024-11-25 04:03:49+00:00,-1001797363099,"Morning Jackpot Done 🤩🤩🤩

❤️  BANKNIFTY 52000 CE❤️

FROM 380 TO 498 ++++

TOTAL 118++ POINT RUNNING 🚀 🚀 🚀"
2024-11-25 04:02:21+00:00,-1001797363099,490🤑🤑🤑
2024-11-25 04:02:16+00:00,-1001797363099,480🤑🤑🤑
2024-11-25 04:02:10+00:00,-1001797363099,470🤑🤑🤑
2024-11-25 04:02:05+00:00,-1001797363099,460🤑🤑🤑
2024-11-25 04:02:00+00:00,-1001797363099,450🤑🤑🤑
2024-11-25 04:01:55+00:00,-1001797363099,440🤑🤑🤑
2024-11-25 04:01:51+00:00,-1001797363099,430🤑🤑🤑
2024-11-25 04:01:46+00:00,-1001797363099,420🤑🤑🤑
2024-11-25 04:01:41+00:00,-1001797363099,410🤑🤑🤑
2024-11-25 04:01:37+00:00,-1001797363099,400🤑🤑🤑
2024-11-25 04:01:33+00:00,-1001797363099,390🤑🤑🤑
2024-11-25 04:01:28+00:00,-1001797363099,"ONE MORE LEVEL DONE  PREMIUM GROUP 🤑 🤑 🤑

🤩 BANKNIFTY 52000 CE 🤩



AUR KITNA KHUD SE MONEY WEST KAROGE 

JACKPOT LEVEL IN PREMIUM GROUP"
2024-11-25 03:43:29+00:00,-1001797363099,BANKNIFTY 900 POINT GAP UP AND NIFTY 340POINT GAP UP ❤️‍🔥
2024-11-25 03:29:27+00:00,-1001797363099,banknifty 15min pre market chart ..... all imp levels are marked
2024-11-25 03:05:27+00:00,-1001797363099,PRE MARKET UPDATE CHECK GLOBAL MARKET
2024-11-25 02:48:55+00:00,-1001797363099,"FII&DII DATA:- 22-11-2024

FII SELL NET 👉 1278.37 Cr.🔻

DII BUY NET 👉 1722.15 Cr. ☘"
2024-11-25 02:30:36+00:00,-1001797363099,"GOOD MORNING TRADERS ❤️ 

HAVE A PROFITABLE DAY 😊"
2024-11-24 06:20:16+00:00,-1001797363099,"GOOD MORNING TRADERS ❤️ 

HAVE A GREAT DAY 😊"
2024-11-23 05:07:48+00:00,-1001797363099,"GOOD MORNING TRADERS ❤️ 

HAVE A GREAT DAY 😊"
2024-11-22 10:04:07+00:00,-1001797363099,"2.05LAC/++ PROFIT DONE 👍 

TODAY LIVE ACCOUNT HANDLING WORK DONE HAVE LOOK OUR PERFORMANCE AND WORK 🤑🤑🤑"
2024-11-22 10:04:06+00:00,-1001797363099,"1.61LAC/++ PROFIT DONE 👍 

TODAY LIVE ACCOUNT HANDLING WORK DONE 🤑🤑🤑"
2024-11-22 10:03:15+00:00,-1001797363099,"1.13LAC/++ PROFIT DONE 👍 

TODAY LIVE ACCOUNT HANDLING WORK DONE 🤑🤑🤑"
2024-11-22 10:01:03+00:00,-1001797363099,"52K PROFIT DONE 👍 

TODAY LIVE ACCOUNT HANDLING WORK DONE 🤑🤑🤑"
2024-11-22 09:11:25+00:00,-1001797363099,
2024-11-22 09:11:25+00:00,-1001797363099,
2024-11-22 09:11:25+00:00,-1001797363099,
2024-11-22 09:11:25+00:00,-1001797363099,
2024-11-22 09:11:24+00:00,-1001797363099,
2024-11-22 09:11:24+00:00,-1001797363099,
2024-11-22 09:11:24+00:00,-1001797363099,
2024-11-22 09:11:24+00:00,-1001797363099,
2024-11-22 09:11:24+00:00,-1001797363099,
2024-11-22 09:11:24+00:00,-1001797363099,"OUR NEW VIP OPTION PREMIUM GROUP TODAY PROFIT BOOKING 🇮🇳🇮🇳

ALL TRADE ROCK ✅✅

DONE FOR DAY...🙋🙋

SUPER DUPER DAY OVER..✅✅

BANKNIFTY CE 490 TO 690....200 POINT 🔥🔥

SENSEX CE 150 TO 180.... 30 POINT 🔥🔥

BANKNIFTY CE 460 TO 640....180 PONIT 🔥 🔥 

ENJOY WITH PROFIT ✅✅

HAPPY WEEKEND ✅✅

Join us for WINNING 🏆🏆

📚📚📊📊🎯🎯✅✅"
2024-11-22 06:22:21+00:00,-1001797363099,"Jackpot Done ✅ 

❤️  BANKNIFTY 50600 CE❤️

FROM 470 TO 580 ++++

TOTAL 110 POINTS RUNNING 🚀 🚀 🚀"
2024-11-22 06:14:30+00:00,-1001797363099,580🤑🤑🤑
2024-11-22 06:12:19+00:00,-1001797363099,570🤑🤑🤑
2024-11-22 06:12:04+00:00,-1001797363099,560🤑🤑🤑
2024-11-22 06:11:59+00:00,-1001797363099,550🤑🤑🤑
2024-11-22 06:11:53+00:00,-1001797363099,540🤑🤑🤑
2024-11-22 06:11:47+00:00,-1001797363099,530🤑🤑🤑
2024-11-22 06:11:39+00:00,-1001797363099,520🤑🤑🤑
2024-11-22 06:11:33+00:00,-1001797363099,510🤑🤑🤑
2024-11-22 06:11:27+00:00,-1001797363099,500🤑🤑🤑
2024-11-22 06:11:20+00:00,-1001797363099,490🤑🤑🤑
2024-11-22 06:11:16+00:00,-1001797363099,480🤑🤑🤑
2024-11-22 06:11:08+00:00,-1001797363099,"ONE MORE MORNING JACKPOT LEVEL DONE  IN OUR NEW VIP PREMIUM GROUP 🤑 🤑 🤑

🤩 BANKNIFTY 50600 CE 🤩



AUR KITNA KHUD SE MONEY WEST KAROGE 

JACKPOT LEVEL IN PREMIUM GROUP"
2024-11-22 05:18:19+00:00,-1001797363099,"Jackpot Done ✅ 

❤️  SENSEX 78200 CE❤️

FROM 150 TO 180 ++++

TOTAL 30 POINTS DONE 🚀 🚀 🚀"
2024-11-22 05:17:29+00:00,-1001797363099,180🤑🤑🤑
2024-11-22 05:17:25+00:00,-1001797363099,175🤑🤑🤑
2024-11-22 05:17:20+00:00,-1001797363099,170🤑🤑🤑
2024-11-22 05:17:16+00:00,-1001797363099,165🤑🤑🤑
2024-11-22 05:17:13+00:00,-1001797363099,160🤑🤑🤑
2024-11-22 05:17:09+00:00,-1001797363099,155🤑🤑🤑
2024-11-22 05:17:01+00:00,-1001797363099,"ONE MORE MORNING JACKPOT LEVEL DONE  PREMIUM GROUP 🤑 🤑 🤑

🤩 SENSEX 78200 CE 🤩



AUR KITNA KHUD SE MONEY WEST KAROGE 

 JACKPOT LEVEL IN PREMIUM GROUP"
2024-11-22 04:23:16+00:00,-1001797363099,530🤑🤑🤑
2024-11-22 04:23:06+00:00,-1001797363099,520🤑🤑🤑
2024-11-22 04:22:58+00:00,-1001797363099,510🤑🤑🤑
2024-11-22 04:22:40+00:00,-1001797363099,"400 ₹ to 500 ₹ 🎯📊

OUR SECOND TARGET DONE🚀🎯"
2024-11-22 04:22:04+00:00,-1001797363099,500🤑🤑🤑
2024-11-22 04:21:58+00:00,-1001797363099,490🤑🤑🤑
2024-11-22 04:19:06+00:00,-1001797363099,480🤑🤑🤑
2024-11-22 04:19:00+00:00,-1001797363099,470🤑🤑🤑
2024-11-22 04:16:52+00:00,-1001797363099,"PERFECT TRADE AS PER CHART RESISTANT....📊📊

SUPER DUPER FRIDAY BANKNIFTY PE 400 TO 450....🔥🔥"
2024-11-22 04:11:15+00:00,-1001797363099,460🤑🤑🤑
2024-11-22 04:11:01+00:00,-1001797363099,"400 ₹ to 450 ₹ 🎯📊

OUR FIRST TARGET DONE🚀🎯"
2024-11-22 04:10:56+00:00,-1001797363099,440🤑🤑🤑
2024-11-22 04:10:52+00:00,-1001797363099,430🤑🤑🤑
2024-11-22 04:10:47+00:00,-1001797363099,420🤑🤑🤑
2024-11-22 04:10:43+00:00,-1001797363099,410🤑🤑🤑
2024-11-22 04:07:11+00:00,-1001797363099,"BANKNIFTY 50900 PE 27 NOV 

BUY ABOVE : 400

TARGET :   450-500-550+++"
2024-11-22 04:05:36+00:00,-1001797363099,"Jackpot Done ✅ 

❤️  BANKNIFTY 50500 CE❤️

FROM 490 TO 720 ++++

TOTAL 230 POINTS 🚀 🚀 🚀"
2024-11-22 04:01:14+00:00,-1001797363099,700🤑🤑🤑
2024-11-22 04:01:08+00:00,-1001797363099,690🤑🤑🤑
2024-11-22 04:00:56+00:00,-1001797363099,680🤑🤑🤑
2024-11-22 04:00:50+00:00,-1001797363099,670🤑🤑🤑
2024-11-22 03:59:36+00:00,-1001797363099,660🤑🤑🤑
2024-11-22 03:59:21+00:00,-1001797363099,650🤑🤑🤑
2024-11-22 03:59:15+00:00,-1001797363099,640🤑🤑🤑
2024-11-22 03:59:09+00:00,-1001797363099,630🤑🤑🤑
2024-11-22 03:58:55+00:00,-1001797363099,620🤑🤑🤑
2024-11-22 03:58:49+00:00,-1001797363099,610🤑🤑🤑
2024-11-22 03:58:42+00:00,-1001797363099,600🤑🤑🤑
2024-11-22 03:58:36+00:00,-1001797363099,590🤑🤑🤑
2024-11-22 03:58:31+00:00,-1001797363099,580🤑🤑🤑
2024-11-22 03:58:26+00:00,-1001797363099,570🤑🤑🤑
2024-11-22 03:58:21+00:00,-1001797363099,560🤑🤑🤑
2024-11-22 03:58:16+00:00,-1001797363099,550🤑🤑🤑
2024-11-22 03:58:11+00:00,-1001797363099,540🤑🤑🤑
2024-11-22 03:58:07+00:00,-1001797363099,530🤑🤑🤑
2024-11-22 03:58:03+00:00,-1001797363099,520🤑🤑🤑
2024-11-22 03:57:59+00:00,-1001797363099,510🤑🤑🤑
2024-11-22 03:57:55+00:00,-1001797363099,500🤑🤑🤑
2024-11-22 03:57:49+00:00,-1001797363099,"ONE MORE MORNING JACKPOT LEVEL DONE  PREMIUM GROUP 🤑 🤑 🤑

🤩 BANKNIFTY 50500 CE 🤩



AUR KITNA KHUD SE MONEY WEST KAROGE 

 JACKPOT LEVEL IN PREMIUM GROUP"
2024-11-22 03:38:30+00:00,-1001797363099,"WATCHLIST 

BANKNIFTY 50400 PE"
2024-11-22 03:33:49+00:00,-1001797363099,"Watchlist 

BANKNIFTY  50200 PE"
2024-11-22 03:33:30+00:00,-1001797363099,banknifty 15min pre market chart .... all important levels are marked 🔥❤️
2024-11-22 03:33:30+00:00,-1001797363099,"FII&DII DATA:- 21-11-2024

FII SELL NET 👉 5320.68 Cr.🔻

DII BUY NET 👉 4200.16 Cr. ☘"
2024-11-22 03:33:30+00:00,-1001797363099,PRE MARKET UPDATE CHECK GLOBAL MARKET
2024-11-22 02:32:19+00:00,-1001797363099,"GOOD MORNING TRADERS ❤️

HAVE A PROFITABLE DAY 🎉"
2024-11-21 13:32:59+00:00,-1001797363099,"1.02LAC/++ PROFIT DONE 👍 

TODAY LIVE ACCOUNT HANDLING WORK DONE HAVE A LOOK OUR PERFORMANCE AND WORK 🤑🤑🤑"
2024-11-21 13:32:13+00:00,-1001797363099,"59K PROFIT DONE 👍 

TODAY LIVE ACCOUNT HANDLING WORK DONE 🤑🤑🤑"
2024-11-21 13:31:54+00:00,-1001797363099,"54K PROFIT DONE 👍 

TODAY LIVE ACCOUNT HANDLING WORK DONE 🤑🤑🤑"
2024-11-21 12:40:20+00:00,-1001797363099,"👆👆👆👆👆👆👆👆👆👆👆👆👆

THIS IS FULL DAY PREMIUM GROUP UPDATION💛💛💛

ALL LEVEL PROVIDE ADVANCE ONLY

CHECK ALL UPDATE'S WITH TIME AND PRICE ON CHART ALSO😍😍

IF YOU WANT SAME CALL 🤙🤙🤙

WITH SAME ACCURACY THAN JOIN OUR OPTIONS PREMIUM 🌟🌟

https://wa.me/+918233866525//?text=*Join_membership*

(After payment you will added in premium group)"
2024-11-21 12:35:36+00:00,-1001797363099,"⏰⏰LOOK AT 21/11/2024 PERFORMANCE⏰⏰

📌 BNF 50200 PE 500===>680

      ❤️‍🔥❤️‍🔥❤️‍🔥180 PONITS ❤️‍🔥❤️‍🔥❤️‍🔥

📌 NIF 23250 CE 60===>82

    ❤️‍🔥❤️‍🔥❤️‍🔥22 POINTS ❤️‍🔥❤️‍🔥❤️‍🔥

📌 BNF 50400 PE 415===>495

     ❤️‍🔥❤️‍🔥❤️‍🔥85 PONITS❤️‍🔥❤️‍🔥❤️‍🔥

📌 BNF 50300 CE 420===<<470 

      ❤️‍🔥❤️‍🔥❤️‍🔥 50 POINTS ❤️‍🔥❤️‍🔥❤️‍🔥

🚀🚀 WHAT'S APP PERMIUM FREE  CALL 🚀🚀

📌BNF 50100 CE 530===<766

      ❤️‍🔥❤️‍🔥❤️‍🔥236 PONITS ❤️‍🔥❤️‍🔥❤️‍🔥

  💎 TODAY JACKPOT CALL💎"
2024-11-21 09:58:14+00:00,-1001797363099,
2024-11-21 09:58:14+00:00,-1001797363099,
2024-11-21 09:58:13+00:00,-1001797363099,
2024-11-21 09:58:13+00:00,-1001797363099,
2024-11-21 09:58:13+00:00,-1001797363099,
2024-11-21 09:58:13+00:00,-1001797363099,
2024-11-21 09:58:13+00:00,-1001797363099,
2024-11-21 09:58:13+00:00,-1001797363099,
2024-11-21 09:58:13+00:00,-1001797363099,
2024-11-21 09:58:13+00:00,-1001797363099,"OUR NEW VIP OPTION PREMIUM GROUP TODAY PROFIT BOOKING 🇮🇳🇮🇳

ALL TRADE ROCKET 🚀🚀

JOIN US FOR WINNING 🏆🏆

📚📚📊📊🎯🎯✅✅"
2024-11-21 09:42:38+00:00,-1001797363099,"CALL Jackpot Done ✅ 

❤️  BANKNIFTY 50300 CE❤️

FROM 420 TO 475 ++++

TOTAL 55 POINT 🚀 🚀 🚀 

4200/- PROFIT PER 8 LOT"
2024-11-21 09:41:52+00:00,-1001797363099,475🤑🤑🤑
2024-11-21 09:41:47+00:00,-1001797363099,465🤑🤑🤑
2024-11-21 09:41:43+00:00,-1001797363099,455🤑🤑🤑
2024-11-21 09:41:38+00:00,-1001797363099,445🤑🤑🤑
2024-11-21 09:41:32+00:00,-1001797363099,435🤑🤑🤑
2024-11-21 09:41:28+00:00,-1001797363099,425🤑🤑🤑
2024-11-21 09:41:23+00:00,-1001797363099,"ONE MORE LEVEL DONE  IN OUR NEW PREMIUM GROUP 🤑 🤑 🤑

🤩 BANKNIFTY 50300 CE 🤩



AUR KITNA KHUD SE MONEY WEST KAROGE 

 JACKPOT LEVEL IN PREMIUM GROUP"
2024-11-21 09:15:18+00:00,-1001797363099,"ONE MORE JACKPOT PREMIUM GROUP LEVEL🤑 🤑 🤑 🤑

❤️ BANKNIFTY 50400 PE❤️

FROM 415 TO 500++++

TOTAL 85 POINT DONE 🚀 🚀 🚀 


U can miss next really also ????


Why why why are u wait ...

Fast Join with THE TRADING ADVISOR 🎯"
2024-11-21 09:13:13+00:00,-1001797363099,495🤑🤑🤑
2024-11-21 09:13:09+00:00,-1001797363099,485🤑🤑🤑
2024-11-21 09:13:04+00:00,-1001797363099,475🤑🤑🤑
2024-11-21 09:12:59+00:00,-1001797363099,465🤑🤑🤑
2024-11-21 09:12:55+00:00,-1001797363099,455🤑🤑🤑
2024-11-21 09:12:51+00:00,-1001797363099,445🤑🤑🤑
2024-11-21 09:12:46+00:00,-1001797363099,435🤑🤑🤑
2024-11-21 09:12:41+00:00,-1001797363099,"ONE MORE LEVEL DONE  PREMIUM GROUP 🤑 🤑 🤑

🤩 BANKNIFTY 50400 PE 🤩



AUR KITNA KHUD SE MONEY WEST KAROGE 

 JACKPOT LEVEL IN PREMIUM GROUP"
2024-11-21 07:05:13+00:00,-1001797363099,
2024-11-21 07:05:13+00:00,-1001797363099,"OUR WHAT'S APP INDEX OPTIONS PERMIUM DHAMAKA 🤑🤑 

#BANKNIFTY 50100CE

530-766 236++ POINTS DONE 👍 

ALL TARGETS HIT 🎯 

GUYS DONT WASTE YOUR TIME AND MONEY JOIN WITH US FOR DAILY MAKE GOOD PROFIT WITH OUR FULL GUIDENCE AND SUPPORT 🤑 🤑 🤑"
2024-11-21 05:25:56+00:00,-1001797363099,"Jackpot Done ✅ 

❤️  BANKNIFTY 50000 PE❤️

FROM 410 TO 465 ++++

TOTAL 55 POINT 🚀 🚀 🚀 

6600/- PROFIT PER 8 LOT"
2024-11-21 05:19:10+00:00,-1001797363099,465🤑🤑🤑
2024-11-21 05:18:26+00:00,-1001797363099,460🤑🤑🤑
2024-11-21 05:18:14+00:00,-1001797363099,455🤑🤑🤑
2024-11-21 05:17:57+00:00,-1001797363099,450🤑🤑🤑
2024-11-21 05:17:17+00:00,-1001797363099,445🤑🤑🤑
2024-11-21 05:15:47+00:00,-1001797363099,
2024-11-21 05:13:10+00:00,-1001797363099,440🤑🤑🤑
2024-11-21 05:13:05+00:00,-1001797363099,435🤑🤑🤑
2024-11-21 05:12:04+00:00,-1001797363099,430🤑🤑🤑
2024-11-21 05:11:58+00:00,-1001797363099,425🤑🤑🤑
2024-11-21 05:11:52+00:00,-1001797363099,420🤑🤑🤑
2024-11-21 05:11:45+00:00,-1001797363099,415🤑🤑🤑
2024-11-21 05:01:22+00:00,-1001797363099,"BUY BANKNIFTY 50000 PE 

ABOVE  410

SL PAID

TRGT 430/460/500+++"
2024-11-21 04:24:26+00:00,-1001797363099,"jackpot Done in premium group ✅ 

❤️  BANKNIFTY 50200 PE❤️

FROM 500 TO 680 ++++

TOTAL 180 POINT 🚀 🚀 🚀 

21,600/- PROFIT PER 8 LOT"
2024-11-21 04:23:46+00:00,-1001797363099,680🤑🤑🤑
2024-11-21 04:23:39+00:00,-1001797363099,660🤑🤑🤑
2024-11-21 04:23:34+00:00,-1001797363099,640🤑🤑🤑
2024-11-21 04:23:29+00:00,-1001797363099,620🤑🤑🤑
2024-11-21 04:23:24+00:00,-1001797363099,600🤑🤑🤑
2024-11-21 04:23:17+00:00,-1001797363099,580🤑🤑🤑
2024-11-21 04:23:11+00:00,-1001797363099,560🤑🤑🤑
2024-11-21 04:23:07+00:00,-1001797363099,540🤑🤑🤑
2024-11-21 04:23:03+00:00,-1001797363099,520🤑🤑🤑
2024-11-21 04:22:55+00:00,-1001797363099,"ONE MORE LEVEL DONE  PREMIUM GROUP 🤑 🤑 🤑

🤩 BANKNIFTY 50200 PE 🤩



AUR KITNA KHUD SE MONEY WEST KAROGE 

 JACKPOT LEVEL IN PREMIUM GROUP"
2024-11-21 02:32:16+00:00,-1001797363099,"FII&DII DATA:- 19-11-2024

FII SELL NET 👉 3411.73 Cr.🔻

DII BUY NET 👉 2783.89 Cr. ☘"
2024-11-21 02:32:16+00:00,-1001797363099,PRE MARKET UPDATE CHECK GLOBAL MARKET
2024-11-21 02:31:23+00:00,-1001797363099,"GOOD MORNING TRADERS ❤️

HAVE A PROFITABLE DAY 🎉"
2024-11-20 02:31:31+00:00,-1001797363099,GOOD MORNING TRADERS ❤️
2024-11-19 06:37:48+00:00,-1001797363099,"2.22  LAC/- ++++PROFIT BOOK 

LIVE ACCOUNT HANDLING SERVICE PROFIT DONE 👍"
2024-11-19 06:37:48+00:00,-1001797363099,
2024-11-19 06:37:48+00:00,-1001797363099,
2024-11-19 06:37:48+00:00,-1001797363099,
2024-11-19 06:37:48+00:00,-1001797363099,TODAY LIVE ACCOUNT HANDLING SERVICE DONE BY OUR EXPERTS 🚀🚀🚀
2024-11-19 06:37:48+00:00,-1001797363099,
2024-11-19 06:37:48+00:00,-1001797363099,
2024-11-19 06:37:48+00:00,-1001797363099,
2024-11-19 06:37:48+00:00,-1001797363099,
2024-11-19 06:37:48+00:00,-1001797363099,
2024-11-19 06:37:48+00:00,-1001797363099,
2024-11-19 06:37:47+00:00,-1001797363099,
2024-11-19 06:37:47+00:00,-1001797363099,"TODAY MORNING BREAKFAST🍳☕🍞 DONE IN PAID GROUP


3 TRADES DONE IN MORNING 🌞"
2024-11-19 04:23:51+00:00,-1001797363099,"Morning Jackpot Done ✅ 

❤️  BANKNIFTY 50500 CE❤️

FROM 510 TO 720++++

TOTAL 210 POINT 🚀 🚀 🚀"
2024-11-19 04:22:55+00:00,-1001797363099,720🤑🤑🤑
2024-11-19 04:22:49+00:00,-1001797363099,710🤑🤑🤑
2024-11-19 04:22:43+00:00,-1001797363099,700🤑🤑🤑
2024-11-19 04:22:36+00:00,-1001797363099,690🤑🤑🤑
2024-11-19 04:22:30+00:00,-1001797363099,680🤑🤑🤑
2024-11-19 04:22:25+00:00,-1001797363099,670🤑🤑🤑
2024-11-19 04:22:19+00:00,-1001797363099,660🤑🤑🤑
2024-11-19 04:22:13+00:00,-1001797363099,650🤑🤑🤑
2024-11-19 04:22:07+00:00,-1001797363099,640🤑🤑🤑
2024-11-19 04:22:02+00:00,-1001797363099,630🤑🤑🤑
2024-11-19 04:21:56+00:00,-1001797363099,620🤑🤑🤑
2024-11-19 04:21:50+00:00,-1001797363099,610🤑🤑🤑
2024-11-19 04:21:45+00:00,-1001797363099,600🤑🤑🤑
2024-11-19 04:21:39+00:00,-1001797363099,590🤑🤑🤑
2024-11-19 04:21:34+00:00,-1001797363099,580🤑🤑🤑
2024-11-19 04:21:28+00:00,-1001797363099,570🤑🤑🤑
2024-11-19 04:21:23+00:00,-1001797363099,560🤑🤑🤑
2024-11-19 04:21:17+00:00,-1001797363099,550🤑🤑🤑
2024-11-19 04:21:10+00:00,-1001797363099,540🤑🤑🤑
2024-11-19 04:21:05+00:00,-1001797363099,530🤑🤑🤑
2024-11-19 04:21:02+00:00,-1001797363099,520🤑🤑🤑
2024-11-19 04:20:53+00:00,-1001797363099,"ONE MORE LEVEL DONE  PREMIUM GROUP 🤑 🤑 🤑

🤩 BANKNIFTY 50500 CE 🤩



AUR KITNA KHUD SE MONEY WEST KAROGE 

 JACKPOT LEVEL IN PREMIUM GROUP"
2024-11-19 03:56:40+00:00,-1001797363099,banknifty 15min pre market chart .....all imp levels are marked
2024-11-19 03:56:26+00:00,-1001797363099,PRE MARKET UPDATE CHECK GLOBAL MARKET
2024-11-19 02:52:41+00:00,-1001797363099,"GOOD MORNING TRADERS ❤️

HAVE A PROFITABLE DAY 🎉"
2024-11-18 17:25:04+00:00,-1001797363099,ISME JOIN HONE KI KOI FEES NHI HE JOIN HO JAYE FAST ⏩
2024-11-18 09:03:26+00:00,-1001797363099,"1.70  LAC/- ++++PROFIT BOOK 

LIVE ACCOUNT HANDLING SERVICE PROFIT DONE 👍"
2024-11-18 07:10:25+00:00,-1001797363099,"EXIT ON AVERAGE 

Only those people should hold on who can take the full risk"
2024-11-18 07:02:16+00:00,-1001797363099,25🤑🤑🤑
2024-11-18 07:02:11+00:00,-1001797363099,24🤑🤑🤑
2024-11-18 07:02:04+00:00,-1001797363099,23🤑🤑🤑🤑
2024-11-18 07:01:58+00:00,-1001797363099,22🤑🤑🤑
2024-11-18 07:01:52+00:00,-1001797363099,21🤑🤑🤑🤑
2024-11-18 06:00:10+00:00,-1001797363099,ONLY RISKY TRADER TAKE THIS TRADE
2024-11-18 05:58:34+00:00,-1001797363099,100% risky trade zero to hero
2024-11-18 05:58:17+00:00,-1001797363099,"BUY MIDCP NIFTY 12100 CE 

ABOVE - 20 

SL - 12 

TARGET - 40 50 60 ++++"
2024-11-18 05:55:45+00:00,-1001797363099,JOIN NOW FAST ⏩
2024-11-18 05:33:41+00:00,-1001797363099,85k PLUS ACCOUNT HANDLING PROFIT RUNNING 🤑
2024-11-18 05:32:48+00:00,-1001797363099,ACCOUNT HANDLING PROFIT 🤑
2024-11-18 05:32:40+00:00,-1001797363099,
2024-11-18 05:32:40+00:00,-1001797363099,
2024-11-18 05:31:03+00:00,-1001797363099,
2024-11-18 05:31:03+00:00,-1001797363099,"2 Morning Jackpot Done ✅ 

❤️  NIFTY 23400 PE❤️

FROM 150 TO 175++++

TOTAL 25 POINT 🚀 🚀 🚀"
2024-11-18 04:45:18+00:00,-1001797363099,IT'S OUR NEW VIP PREMIUM CHANNEL
2024-11-18 04:43:05+00:00,-1001797363099,
2024-11-18 04:43:05+00:00,-1001797363099,"VIP PREMIUM TRADE 

NIFTY 24400 CE 

ABOVE 140 TO 180 185🤑🤑🤑🤑"
2024-11-18 04:15:28+00:00,-1001797363099,560🤑🤑🤑
