Date,Sender,Message
2024-12-03 06:15:03+00:00,-1001843670580,Banknifty support 52600❤️👍👍👍👍❤️
2024-12-03 06:11:04+00:00,-1001843670580,GRANULES 1D TF LOOKING GOOD CMP 601
2024-12-03 06:08:06+00:00,-1001843670580,banknifty ne agar 53750 ka level break kiya then fast move aa sakta h❤️❤️👍👍❤️❤️❤️❤️👍👍
2024-12-03 05:58:05+00:00,-1001843670580,"Equity Pick 

NETWEB TECH 

CMP 2930

Support 2700

Expected 3100-3300+"
2024-12-03 05:43:24+00:00,-1001843670580,Algo profit done 👍✅✅✅✅✅✅✅👍👍👍✅
2024-12-03 05:42:42+00:00,-1001843670580,Finnifty trade line follow ❤️👍👍❤️❤️❤️❤️
2024-12-03 05:40:26+00:00,-1001843670580,✅✅ possibility of short covering before the RBI policy data positive view positive trade positive❤️❤️❤️❤️❤️
2024-12-03 05:39:46+00:00,-1001843670580,Investment
2024-12-03 05:39:36+00:00,-1001843670580,
2024-12-03 05:37:11+00:00,-1001843670580,J...
2024-12-03 05:37:04+00:00,-1001843670580,J..
2024-12-03 05:36:55+00:00,-1001843670580,J....
2024-12-03 05:34:53+00:00,-1001843670580,J.....
2024-12-03 05:33:12+00:00,-1001843670580,"Banknifty break out ❤️👍👍👍👍❤️
100 point upper"
2024-12-03 05:28:35+00:00,-1001843670580,Jackpot return today ❤️👍👍👍👍❤️❤️❤️👍
2024-12-03 05:28:20+00:00,-1001843670580,
2024-12-03 05:27:24+00:00,-1001843670580,Morning jackpot return
2024-12-03 05:26:14+00:00,-1001843670580,Morning jackpot return ❤️❤️👍👍❤️❤️
2024-12-03 05:23:50+00:00,-1001843670580,
2024-12-03 05:20:58+00:00,-1001843670580,"NIFTY   AGAIN SELLING ZONE NEAR


❤️👍👍❤️❤️👍👍👍"
2024-12-03 05:18:24+00:00,-1001843670580,"EPL LTD

GOOD CHART STRUCTURE❤️👍👍❤️❤️❤️❤️"
2024-12-03 05:17:17+00:00,-1001843670580,Jackpot return ❤️👍👍👍❤️❤️❤️👍👍👍👍
2024-12-03 05:16:45+00:00,-1001843670580,Nifty bullish ❤️👍👍👍👍
2024-12-03 05:15:37+00:00,-1001843670580,Banknifty near by resistance ❤️👍👍❤️❤️
2024-12-03 05:13:39+00:00,-1001843670580,Jackpot return today ❤️👍👍👍👍❤️👍
2024-12-03 05:13:37+00:00,-1001843670580,Morning jackpot return ❤️👍👍👍👍❤️
2024-12-03 05:13:12+00:00,-1001843670580,Algo singles profit done ✅✅✅✅✅✅
2024-12-03 05:11:45+00:00,-1001843670580,sensex 200 points up after break 80500 ist target achieved❤️❤️👍👍❤️👍
2024-12-03 05:08:57+00:00,-1001843670580,10pointachived❤️👍👍❤️❤️
2024-12-03 04:59:20+00:00,-1001843670580,718
2024-12-03 04:58:01+00:00,-1001843670580,717
2024-12-03 04:57:38+00:00,-1001843670580,715
2024-12-03 04:57:22+00:00,-1001843670580,710
2024-12-03 04:57:16+00:00,-1001843670580,709
2024-12-03 04:57:12+00:00,-1001843670580,708
2024-12-03 04:57:05+00:00,-1001843670580,"Buy banknifty 52600 pe
@707
SL.
TGT.720.730"
2024-12-03 04:48:19+00:00,-1001843670580,Target _1000compleat❤️❤️❤️👍👍❤️
2024-12-03 04:43:04+00:00,-1001843670580,"KPIT TECH 

🔥 

GOOD CHART STRUCTURE❤️❤️❤️❤️❤️"
2024-12-03 04:42:32+00:00,-1001843670580,Sbin top❤️❤️👍👍❤️❤️❤️❤️
2024-12-03 04:41:20+00:00,-1001843670580,Banknifty important resistance ❤️👍👍❤️❤️👍
2024-12-03 04:39:50+00:00,-1001843670580,Nifty important resistance ❤️👍👍👍❤️❤️
2024-12-03 04:38:17+00:00,-1001843670580,sensex important level❤️👍👍❤️👍👍👍👍
2024-12-03 04:36:44+00:00,-1001843670580,
2024-12-03 04:36:44+00:00,-1001843670580,Morning jackpot return today
2024-12-03 04:36:43+00:00,-1001843670580,
2024-12-03 04:36:43+00:00,-1001843670580,Morning jackpot return today
2024-12-03 04:36:20+00:00,-1001843670580,Algo singles jackpot
2024-12-03 04:35:06+00:00,-1001843670580,nifty ke kiye 24350 important resistance level h iske upside hold hone per upside move aa sakta hai❤️👍👍❤️❤️❤️👍👍
2024-12-03 04:32:02+00:00,-1001843670580,84 point achieve by call 👍👍👍👍👍👍👍👍👍
2024-12-03 04:30:37+00:00,-1001843670580,994
2024-12-03 04:28:36+00:00,-1001843670580,990
2024-12-03 04:27:41+00:00,-1001843670580,Target 1000
2024-12-03 04:24:00+00:00,-1001843670580,
2024-12-03 04:22:46+00:00,-1001843670580,988
2024-12-03 04:22:40+00:00,-1001843670580,985
2024-12-03 04:17:02+00:00,-1001843670580,Target done 👍✅👍👍👍✅✅👍
2024-12-03 04:14:12+00:00,-1001843670580,980
2024-12-03 04:11:35+00:00,-1001843670580,979
2024-12-03 04:10:41+00:00,-1001843670580,976
2024-12-03 04:10:28+00:00,-1001843670580,970
2024-12-03 04:09:47+00:00,-1001843670580,968
2024-12-03 04:07:27+00:00,-1001843670580,962
2024-12-03 04:06:06+00:00,-1001843670580,
2024-12-03 04:05:06+00:00,-1001843670580,959
2024-12-03 04:04:58+00:00,-1001843670580,958
2024-12-03 04:04:52+00:00,-1001843670580,957
2024-12-03 04:01:34+00:00,-1001843670580,
2024-12-03 04:00:58+00:00,-1001843670580,956
2024-12-03 04:00:51+00:00,-1001843670580,950
2024-12-03 04:00:13+00:00,-1001843670580,934
2024-12-03 04:00:07+00:00,-1001843670580,930
2024-12-03 03:57:49+00:00,-1001843670580,
2024-12-03 03:49:37+00:00,-1001843670580,927
2024-12-03 03:48:56+00:00,-1001843670580,925
2024-12-03 03:48:38+00:00,-1001843670580,923
2024-12-03 03:48:33+00:00,-1001843670580,922
2024-12-03 03:48:23+00:00,-1001843670580,920
2024-12-03 03:48:17+00:00,-1001843670580,915
2024-12-03 03:48:09+00:00,-1001843670580,"Buy banknifty 52400 cal
@911
SL
TGT.940.950++++"
2024-12-03 03:43:24+00:00,-1001843670580,"DLF

GOOD MOVE EXPECTED ABOVE 890❤️👍👍👍👍👍❤️❤️❤️❤️👍"
2024-12-03 02:18:25+00:00,-1001843670580,"Chiliz weekly chart 
Keep an eye on this✌️✌️✌️"
2024-12-03 02:17:46+00:00,-1001843670580,Long shot ratio of fii and dii ✌️✌️
2024-12-03 02:17:01+00:00,-1001843670580,Last working day FII DII DATA ✌️✌️
2024-12-03 02:15:53+00:00,-1001843670580,Midcpnifty important levels ✌️✌️
2024-12-03 02:15:28+00:00,-1001843670580,Banknifty important levels ✌️✌️
2024-12-03 02:14:42+00:00,-1001843670580,Nifty important levels ✌️✌️
2024-12-03 02:00:46+00:00,-1001843670580,"Global market update 
Gifnifty showing a flat opening ✌️✌️"
2024-12-03 01:59:00+00:00,-1001843670580,
2024-12-02 09:54:53+00:00,-1001843670580,J....
2024-12-02 09:54:11+00:00,-1001843670580,
2024-12-02 09:54:11+00:00,-1001843670580,J....
2024-12-02 09:53:58+00:00,-1001843670580,J ...
2024-12-02 09:53:48+00:00,-1001843670580,J..
2024-12-02 09:52:35+00:00,-1001843670580,J...
2024-12-02 09:51:56+00:00,-1001843670580,
2024-12-02 09:51:56+00:00,-1001843670580,J....
2024-12-02 09:51:40+00:00,-1001843670580,
2024-12-02 09:51:40+00:00,-1001843670580,
2024-12-02 09:51:40+00:00,-1001843670580,
2024-12-02 09:51:40+00:00,-1001843670580,
2024-12-02 09:50:37+00:00,-1001843670580,
2024-12-02 09:50:37+00:00,-1001843670580,J.....
2024-12-02 09:29:56+00:00,-1001843670580,
2024-12-02 09:28:55+00:00,-1001843670580,J...
2024-12-02 09:28:31+00:00,-1001843670580,J.....
2024-12-02 09:28:04+00:00,-1001843670580,Jackpot blast ❤️❤️👍👍❤️👍❤️❤️
2024-12-02 09:27:13+00:00,-1001843670580,
2024-12-02 09:27:13+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️👍❤️❤️👍❤️❤️
2024-12-02 09:26:31+00:00,-1001843670580,Jackpot return today ❤️❤️👍👍❤️❤️👍👍❤️
2024-12-02 09:26:31+00:00,-1001843670580,
2024-12-02 09:25:04+00:00,-1001843670580,
2024-12-02 09:25:04+00:00,-1001843670580,J.....
2024-12-02 09:24:12+00:00,-1001843670580,J....
2024-12-02 09:20:44+00:00,-1001843670580,J......
2024-12-02 09:19:47+00:00,-1001843670580,After breakout 200 point achieve ❤️👍👍👍👍❤️👍👍
2024-12-02 09:18:34+00:00,-1001843670580,J......
2024-12-02 09:13:56+00:00,-1001843670580,Banknifty break out ❤️👍👍👍❤️❤️👍❤️
2024-12-02 09:13:01+00:00,-1001843670580,Nifty ❤️👍👍❤️❤️👍❤️❤️
2024-12-02 09:12:37+00:00,-1001843670580,ALGO Indicator के Jackpot Signals❤️👍👍❤️👍👍❤️
2024-12-02 09:11:25+00:00,-1001843670580,"#Pokarna 604 to 1195 today
Fresh #FlagPattern breakout is visible here.❤️❤️👍❤️❤️❤️❤️👍👍👍❤️"
2024-12-02 08:58:34+00:00,-1001843670580,J....
2024-12-02 08:58:34+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️❤️
2024-12-02 08:58:34+00:00,-1001843670580,J.....
2024-12-02 08:57:00+00:00,-1001843670580,J...
2024-12-02 08:46:20+00:00,-1001843670580,
2024-12-02 08:45:38+00:00,-1001843670580,J....
2024-12-02 08:45:03+00:00,-1001843670580,J.....
2024-12-02 08:44:27+00:00,-1001843670580,nifty 50 points up after break the 24200 level
2024-12-02 08:43:18+00:00,-1001843670580,Nifty 230 level complete ❤️❤️👍❤️❤️❤️❤️❤️
2024-12-02 08:40:59+00:00,-1001843670580,Sensex Target done 👍👍✅✅✅👍👍
2024-12-02 08:39:36+00:00,-1001843670580,Continue buying ❤️👍👍👍👍👍
2024-12-02 08:38:48+00:00,-1001843670580,70 point achieve ❤️👍👍👍👍❤️❤️
2024-12-02 08:36:32+00:00,-1001843670580,770
2024-12-02 08:36:16+00:00,-1001843670580,765
2024-12-02 08:35:50+00:00,-1001843670580,760
2024-12-02 08:35:46+00:00,-1001843670580,750
2024-12-02 08:35:36+00:00,-1001843670580,740
2024-12-02 08:35:18+00:00,-1001843670580,"Buy sensex 80200 cal
@699
SL
.TGT.720.730.740.++++"
2024-12-02 08:33:02+00:00,-1001843670580,J..
2024-12-02 07:52:16+00:00,-1001843670580,"Algo singles 
Profit done 👍👍✅✅👍👍👍✅✅✅✅👍👍👍👍"
2024-12-02 07:52:16+00:00,-1001843670580,
2024-12-02 07:51:01+00:00,-1001843670580,Jackpot return ❤️❤️👍👍👍❤️❤️❤️❤️❤️👍👍👍👍
2024-12-02 07:03:18+00:00,-1001843670580,Nifty ❤️👍👍❤️👍👍
2024-12-02 06:59:43+00:00,-1001843670580,Nifty showing cup and handle pattern ❤️👍👍❤️❤️❤️👍👍👍
2024-12-02 06:53:33+00:00,-1001843670580,"Badly missed 

IPO BASE BREAKOUT 

Zinka Logistics❤️❤️👍👍👍❤️❤️❤️❤️"
2024-12-02 06:50:29+00:00,-1001843670580,"DANISH POWER LTD

Holding support 850

Expected Decent breakout above 950❤️👍👍❤️❤️👍❤️👍❤️❤️👍"
2024-12-02 06:48:18+00:00,-1001843670580,J.....
2024-12-02 06:44:44+00:00,-1001843670580,"Target done 👍✅✅✅👍👍👍👍✅ 
J......."
2024-12-02 06:39:44+00:00,-1001843670580,Bankex support 58900❤️👍👍❤️❤️👍👍❤️❤️
2024-12-02 06:36:56+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️❤️❤️👍👍
2024-12-02 06:34:58+00:00,-1001843670580,J......
2024-12-02 06:34:51+00:00,-1001843670580,Book ❤️👍👍❤️❤️❤️👍👍❤️❤️👍👍❤️
2024-12-02 06:30:56+00:00,-1001843670580,676
2024-12-02 06:30:47+00:00,-1001843670580,675
2024-12-02 06:30:34+00:00,-1001843670580,672
2024-12-02 06:28:36+00:00,-1001843670580,670
2024-12-02 06:28:22+00:00,-1001843670580,666
2024-12-02 06:28:19+00:00,-1001843670580,665
2024-12-02 06:27:23+00:00,-1001843670580,662
2024-12-02 06:27:17+00:00,-1001843670580,660
2024-12-02 06:27:12+00:00,-1001843670580,657
2024-12-02 06:27:07+00:00,-1001843670580,656
2024-12-02 06:27:00+00:00,-1001843670580,655
2024-12-02 06:26:17+00:00,-1001843670580,"Buy sensex 79800 call
@654
SL.
TGT.664.670.680"
2024-12-02 06:22:24+00:00,-1001843670580,Dixon❤️👍👍👍❤️❤️
2024-12-02 06:20:36+00:00,-1001843670580,Nifty trade line follow ❤️👍👍👍❤️❤️❤️❤️
2024-12-02 06:17:04+00:00,-1001843670580,"Thoda support Bn ke taraf se mil jata hai to nifty will perform trending upside moves. 

Bn is struggling near to major support ( 51780 )❤️❤️❤️❤️👍👍❤️❤️"
2024-12-02 06:14:37+00:00,-1001843670580,Live Signals के Live Profit❤️👍👍👍👍❤️❤️👍❤️❤️
2024-12-02 06:14:36+00:00,-1001843670580,"PVR INOX 

Clear Ground 🔥❤️👍👍❤️❤️❤️❤️❤️❤️"
2024-12-02 06:06:43+00:00,-1001843670580,
2024-12-02 06:06:43+00:00,-1001843670580,J.....
2024-12-02 06:05:45+00:00,-1001843670580,J....
2024-12-02 06:04:48+00:00,-1001843670580,J...
2024-12-02 06:04:40+00:00,-1001843670580,J ...
2024-12-02 06:04:24+00:00,-1001843670580,J..
2024-12-02 05:53:39+00:00,-1001843670580,Nifty is trading against the current market sentiments ( selling ) but technically wo 0.618% retrace ho kar apna uptrend resume kar raha hai.❤️👍👍❤️❤️👍❤️❤️❤️👍👍👍
2024-12-02 05:51:15+00:00,-1001843670580,Nifty next level 24185_24225
2024-12-02 05:45:55+00:00,-1001843670580,My pleasure ❤️❤️
2024-12-02 05:45:55+00:00,-1001843670580,
2024-12-02 05:36:28+00:00,-1001843670580,#HIMATSEIDE breakout stock
2024-12-02 05:09:18+00:00,-1001843670580,
2024-12-02 05:07:28+00:00,-1001843670580,600
2024-12-02 05:07:07+00:00,-1001843670580,585
2024-12-02 05:06:37+00:00,-1001843670580,580
2024-12-02 05:06:31+00:00,-1001843670580,570
2024-12-02 05:06:07+00:00,-1001843670580,568
2024-12-02 05:06:03+00:00,-1001843670580,567
2024-12-02 05:05:59+00:00,-1001843670580,566
2024-12-02 05:05:54+00:00,-1001843670580,560
2024-12-02 05:05:38+00:00,-1001843670580,"Buy sensex 79800 pe
@548
SL.
TGT.560.570.580"
2024-12-02 04:58:35+00:00,-1001843670580,J...
2024-12-02 04:58:29+00:00,-1001843670580,J...
2024-12-02 04:56:38+00:00,-1001843670580,"Jm
..."
2024-12-02 04:56:29+00:00,-1001843670580,J...
2024-12-02 04:56:14+00:00,-1001843670580,J...
2024-12-02 04:56:14+00:00,-1001843670580,J...
2024-12-02 04:53:51+00:00,-1001843670580,"ALGO Indicator❤️

              NIFTY❤️👍👍❤️"
2024-12-02 04:52:46+00:00,-1001843670580,nifty 24200. important resistance level h ye break hua then upside move aa sakta hai❤️👍👍👍❤️
2024-12-02 04:51:25+00:00,-1001843670580,Sensex breakout ❤️❤️👍❤️❤️
2024-12-02 04:43:20+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️👍👍❤️❤️👍
2024-12-02 04:43:09+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️👍👍❤️❤️❤️
2024-12-02 04:43:07+00:00,-1001843670580,Jackpot return ❤️❤️👍❤️👍👍❤️❤️
2024-12-02 04:42:49+00:00,-1001843670580,Jackpot return ❤️👍👍❤️❤️👍👍
2024-12-02 04:41:15+00:00,-1001843670580,ALGO Indicator के Jackpot Signals❤️👍👍❤️❤️👍👍❤️❤️❤️❤️👍👍❤️
2024-12-02 04:40:05+00:00,-1001843670580,"DIVIS LAB 

NOW

READY FOR BREAKOUT❤️❤️👍❤️❤️❤️❤️❤️👍👍👍"
2024-12-02 04:39:28+00:00,-1001843670580,Sensex showing pattern ❤️👍👍❤️❤️👍👍❤️
2024-12-02 04:39:14+00:00,-1001843670580,#RAMCOSYS breakout stock ✌️✌️
2024-12-02 04:38:29+00:00,-1001843670580,#PAR  breakout stock
2024-12-02 04:31:53+00:00,-1001843670580,Nifty showing pattern ❤️❤️👍👍❤️❤️❤️
2024-12-02 04:29:49+00:00,-1001843670580,Jackpot return today ❤️👍❤️❤️👍👍❤️❤️👍👍
2024-12-02 04:29:34+00:00,-1001843670580,Morning breakfast ❤️👍👍❤️👍👍
2024-12-02 04:27:52+00:00,-1001843670580,banknifty important resistance trendline❤️👍👍👍❤️❤️❤️
2024-12-02 04:27:16+00:00,-1001843670580,finnifty 23854 important support h ye break hua then selling aa sakti hai❤️❤️👍👍❤️❤️👍👍👍
2024-12-02 04:22:18+00:00,-1001843670580,Algo ❤️👍👍❤️❤️❤️❤️❤️
2024-12-02 04:21:27+00:00,-1001843670580,Morning jackpot return today ❤️👍👍👍👍👍👍❤️❤️❤️❤️
2024-12-02 04:20:55+00:00,-1001843670580,Jackpot return today ❤️👍👍👍👍❤️
2024-12-02 04:14:53+00:00,-1001843670580,nifty important support trendline❤️❤️👍❤️👍👍👍
2024-12-02 04:09:36+00:00,-1001843670580,"Target done 👍👍✅✅ 
75 point achieve by put"
2024-12-02 04:02:38+00:00,-1001843670580,
2024-12-02 03:58:11+00:00,-1001843670580,800
2024-12-02 03:57:00+00:00,-1001843670580,797
2024-12-02 03:56:43+00:00,-1001843670580,793
2024-12-02 03:56:22+00:00,-1001843670580,790
2024-12-02 03:56:16+00:00,-1001843670580,788
2024-12-02 03:56:06+00:00,-1001843670580,787
2024-12-02 03:55:59+00:00,-1001843670580,784
2024-12-02 03:55:49+00:00,-1001843670580,775
2024-12-02 03:55:42+00:00,-1001843670580,765
2024-12-02 03:55:35+00:00,-1001843670580,763
2024-12-02 03:53:00+00:00,-1001843670580,760
2024-12-02 03:51:59+00:00,-1001843670580,757
2024-12-02 03:51:39+00:00,-1001843670580,756
2024-12-02 03:51:28+00:00,-1001843670580,754
2024-12-02 03:51:15+00:00,-1001843670580,752
2024-12-02 03:50:52+00:00,-1001843670580,750
2024-12-02 03:50:40+00:00,-1001843670580,740
2024-12-02 03:50:34+00:00,-1001843670580,735
2024-12-02 03:50:22+00:00,-1001843670580,733
2024-12-02 03:50:16+00:00,-1001843670580,730
2024-12-02 03:50:04+00:00,-1001843670580,"Buy banknifty 51900pe
@ 725
SL
TGT.740.750.760+++++"
2024-12-02 02:20:55+00:00,-1001843670580,Midcpnifty important levels ✌️✌️
2024-12-02 02:20:26+00:00,-1001843670580,Banknifty important levels ✌️✌️
2024-12-02 02:19:56+00:00,-1001843670580,Nifty important levels ✌️✌️
2024-12-02 01:59:44+00:00,-1001843670580,"📅 Key Events for Indian Stock Market – December 2024 🚀

🏦 RBI Monetary Policy: Rate decision expected, possible cut to 6.25%.
📊 Corporate Earnings: Major companies to announce results.
📈 Economic Data: GDP, inflation, and industrial production updates.
🌍 Global Trends: U.S. Fed policies and geopolitical events to watch.
🛢️ Sector Focus: Oil & Gas Annual Conference (Dec 11-13, New Delhi).

Stay informed to trade smarter! 📑"
2024-12-02 01:56:57+00:00,-1001843670580,"Today global market view 
Gifnifty showing a flat opening 
✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️"
2024-12-02 01:52:47+00:00,-1001843670580,
2024-11-29 09:39:51+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️👍👍
2024-11-29 09:39:24+00:00,-1001843670580,Jackpot return today ❤️👍👍👍❤️❤️👍👍❤️❤️❤️❤️👍👍
2024-11-29 09:39:24+00:00,-1001843670580,
2024-11-29 09:33:24+00:00,-1001843670580,Capital 2x ❤️❤️👍👍❤️❤️❤️❤️❤️👍👍
2024-11-29 09:30:46+00:00,-1001843670580,34
2024-11-29 09:30:40+00:00,-1001843670580,31
2024-11-29 09:30:32+00:00,-1001843670580,30
2024-11-29 09:30:28+00:00,-1001843670580,25
2024-11-29 09:30:24+00:00,-1001843670580,24
2024-11-29 09:30:20+00:00,-1001843670580,22
2024-11-29 09:30:14+00:00,-1001843670580,"Buy sensex 79800 call
@19
SL.
TGT.40.50.60.70"
2024-11-29 09:26:35+00:00,-1001843670580,"J..,.."
2024-11-29 09:26:25+00:00,-1001843670580,J...
2024-11-29 09:26:18+00:00,-1001843670580,J....
2024-11-29 09:26:11+00:00,-1001843670580,J...
2024-11-29 09:15:51+00:00,-1001843670580,"Jackpot return call❤️👍👍❤️❤️❤️❤️
31 point achieve by call"
2024-11-29 09:15:45+00:00,-1001843670580,
2024-11-29 09:14:25+00:00,-1001843670580,75
2024-11-29 09:14:19+00:00,-1001843670580,70
2024-11-29 09:14:14+00:00,-1001843670580,65
2024-11-29 09:14:00+00:00,-1001843670580,63
2024-11-29 09:13:48+00:00,-1001843670580,We 60
2024-11-29 08:38:19+00:00,-1001843670580,
2024-11-29 08:33:42+00:00,-1001843670580,
2024-11-29 08:14:33+00:00,-1001843670580,
2024-11-29 08:06:14+00:00,-1001843670580,50
2024-11-29 08:05:49+00:00,-1001843670580,49
2024-11-29 08:05:43+00:00,-1001843670580,48
2024-11-29 08:05:33+00:00,-1001843670580,47
2024-11-29 08:05:29+00:00,-1001843670580,46
2024-11-29 08:05:25+00:00,-1001843670580,45
2024-11-29 08:05:20+00:00,-1001843670580,"Buy sensex 79900 call
@ 44
SL
TGT.60.70.80"
2024-11-29 08:02:08+00:00,-1001843670580,
2024-11-29 08:02:07+00:00,-1001843670580,Jackpot return today
2024-11-29 08:01:22+00:00,-1001843670580,"Strong Reversal Candidate!
LANCER
CMP-32/33

1- Price Hovering to Key Levels 
2- Price Hovering to Demand Zone 
3- Multi Year Demand zone
4- Good Volume Buildup Seen❤️👍👍❤️❤️👍👍❤️❤️

Keep on Radar.
Good looking Candidate!"
2024-11-29 07:15:00+00:00,-1001843670580,"Breakout Soon Candidate!
SYNGENE

1- Hovering below Resistance 
2- Volum Buildup Seen 
3-  Mini Basing Pattern 

Keep on Radar.
Potential Upside Stock! ❤️👍👍❤️❤️❤️❤️❤️❤️❤️"
2024-11-29 06:45:01+00:00,-1001843670580,Jackpot return today
2024-11-29 06:44:49+00:00,-1001843670580,Jackpot return today
2024-11-29 06:44:42+00:00,-1001843670580,Jackpot return today
2024-11-29 06:44:28+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️👍
2024-11-29 06:22:35+00:00,-1001843670580,"Bankex gap fill 
Strong support 59000
173 point down ❤️👍👍👍❤️👍❤️❤️❤️"
2024-11-29 06:17:08+00:00,-1001843670580,Jackpot return today
2024-11-29 06:16:55+00:00,-1001843670580,Jackpot return today
2024-11-29 06:16:43+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️👍❤️❤️
2024-11-29 06:15:57+00:00,-1001843670580,Bankex 124 point down ❤️❤️👍👍❤️❤️👍❤️❤️👍
2024-11-29 06:11:42+00:00,-1001843670580,Bankex ❤️👍👍❤️❤️❤️❤️
2024-11-29 06:07:32+00:00,-1001843670580,Bankex gap fill area ❤️👍❤️❤️👍👍👍👍👍
2024-11-29 05:43:03+00:00,-1001843670580,Bankex 5 mint chart frame ❤️👍👍❤️❤️👍❤️❤️👍👍👍👍
2024-11-29 05:40:45+00:00,-1001843670580,Sensex 5 mint time frame chart ❤️👍👍❤️❤️👍
2024-11-29 05:34:37+00:00,-1001843670580,"Strong Breakout Candidate
CDSL

1- Rectangle Channel Pattern Breakout 
2- Uptrend is still intact
3- Volume Buildup

Keep on Radar.
Good Looking Stock!"
2024-11-29 05:33:14+00:00,-1001843670580,"Reversal Soon Candidate! 
#ADANIPOWER 

1- Took support at 50% zone 
2- Hammer candlestick patter 
3- Wave 5 might unfold 

Keep on Radar.
Potential Upside Stocks!!"
2024-11-29 05:28:25+00:00,-1001843670580,Nifty ❤️👍👍❤️❤️❤️
2024-11-29 05:27:47+00:00,-1001843670580,NIFTY❤️👍👍👍❤️❤️❤️❤️
2024-11-29 05:26:58+00:00,-1001843670580,Morning blast jackpot return ❤️👍👍❤️❤️
2024-11-29 05:25:44+00:00,-1001843670580,Jackpot return today ❤️👍👍👍❤️❤️
2024-11-29 05:25:32+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️❤️
2024-11-29 05:25:21+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️❤️❤️
2024-11-29 05:23:48+00:00,-1001843670580,
2024-11-29 05:23:48+00:00,-1001843670580,Jackpot return today
2024-11-29 05:23:37+00:00,-1001843670580,
2024-11-29 05:23:36+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️❤️❤️👍❤️
2024-11-29 05:23:21+00:00,-1001843670580,
2024-11-29 05:23:21+00:00,-1001843670580,Jackpot return today ❤️👍👍👍👍👍
2024-11-29 05:19:56+00:00,-1001843670580,SENSEX EXPIRY CHANGED TO TUESDAY FROM FRIDAY✅👍👍👍👍👍
2024-11-29 05:19:01+00:00,-1001843670580,Nifty index ❤️👍👍❤️❤️❤️❤️
2024-11-29 05:16:58+00:00,-1001843670580,
2024-11-29 05:16:58+00:00,-1001843670580,Morning jackpot return ❤️❤️👍❤️❤️❤️👍❤️❤️
2024-11-29 05:16:48+00:00,-1001843670580,
2024-11-29 05:16:48+00:00,-1001843670580,Morning jackpot return ❤️👍❤️❤️❤️👍❤️❤️❤️❤️
2024-11-29 05:15:57+00:00,-1001843670580,"ALGO Indicator के Jackpot Signals👍👍👍👍👍👍👍         
          
Again After Buy Signals NIFTY And BANKNIFTY (1 Min Time Frame Chart"
2024-11-29 05:14:51+00:00,-1001843670580,Morning jackpot return today ❤️👍❤️❤️👍👍❤️
2024-11-29 05:14:19+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️👍❤️❤️👍👍
2024-11-29 05:13:46+00:00,-1001843670580,Morning jackpot return today ❤️❤️❤️👍👍❤️❤️
2024-11-29 05:13:30+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️👍👍
2024-11-29 05:12:42+00:00,-1001843670580,"ALGO Indicator❤️

               BANKNIFTY

Every Signals Given Good Profit❤️👍👍👍👍❤️👍👍❤️❤️❤️"
2024-11-29 05:11:29+00:00,-1001843670580,"Upar ke levels par buyers ko trap kar dia and currently bouncing from support zone. Sellers ab neche trapped hai, selling risky lag raha hai current levels se.❤️👍👍❤️❤️👍👍❤️❤️❤️"
2024-11-29 05:04:15+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️👍👍👍❤️
2024-11-29 05:04:03+00:00,-1001843670580,Morning jackpot return ❤️👍👍❤️👍👍👍
2024-11-29 05:03:01+00:00,-1001843670580,Jackpot return today ❤️👍👍❤️❤️❤️👍
2024-11-29 05:02:49+00:00,-1001843670580,Jackpot return today is
2024-11-29 05:02:38+00:00,-1001843670580,J....
2024-11-29 05:02:24+00:00,-1001843670580,J.....
2024-11-29 05:02:14+00:00,-1001843670580,Morning jackpot return ❤️👍👍❤️❤️❤️
2024-11-29 05:02:04+00:00,-1001843670580,J......
2024-11-29 04:53:46+00:00,-1001843670580,Jackpot .....
2024-11-29 04:52:57+00:00,-1001843670580,J......
2024-11-29 04:51:09+00:00,-1001843670580,"J..,...."
2024-11-29 04:50:56+00:00,-1001843670580,Jackpot return today ❤️❤️👍👍❤️❤️👍👍👍
2024-11-29 04:50:53+00:00,-1001843670580,Jackpot return today ❤️❤️👍👍❤️❤️
2024-11-29 04:50:46+00:00,-1001843670580,Jackpot return today ❤️❤️👍👍❤️❤️❤️
2024-11-29 04:17:19+00:00,-1001843670580,
2024-11-29 04:09:02+00:00,-1001843670580,nifty important resistance trendline❤️👍👍❤️❤️👍👍❤️❤️❤️
